Date,Price,Open,High,Low,Vol.,Change %
16-Aug-13,1651,1654.75,1662,1649.5,1.74M,-0.29%
15-Aug-13,1655.75,1680.5,1682,1654.25,2.40M,-1.56%
14-Aug-13,1682,1691.5,1693.25,1681,1.50M,-0.52%
13-Aug-13,1690.75,1688,1694.5,1679.25,1.60M,0.22%
12-Aug-13,1687,1685,1688.5,1675.25,1.25M,0.04%
9-Aug-13,1686.25,1694,1696.25,1682.5,1.66M,-0.44%
8-Aug-13,1693.75,1688.75,1697,1684.5,1.52M,0.33%
7-Aug-13,1688.25,1692.75,1693.5,1680.5,1.38M,-0.34%
6-Aug-13,1694,1701.25,1703.5,1688.75,1.27M,-0.50%
5-Aug-13,1702.5,1702.75,1705,1698.75,856.74K,-0.09%
2-Aug-13,1704,1702.25,1705,1695.75,1.22M,0.22%
1-Aug-13,1700.25,1685.5,1703.75,1684.5,1.52M,1.18%
31-Jul-13,1680.5,1684,1694,1680.25,1.98M,-0.25%
30-Jul-13,1684.75,1682.25,1688.5,1677.25,1.32M,0.13%
29-Jul-13,1682.5,1686.5,1688,1676.5,1.10M,-0.24%
26-Jul-13,1686.5,1685.75,1689,1670.5,1.40M,0.15%
25-Jul-13,1684,1684,1686.5,1671.75,1.43M,0.01%
24-Jul-13,1683.75,1689.5,1695.25,1677.25,1.51M,-0.27%
23-Jul-13,1688.25,1690.5,1695.5,1686,979.78K,-0.12%
22-Jul-13,1690.25,1690,1694.25,1685.5,900.14K,0.04%
19-Jul-13,1689.5,1680,1690.5,1675.25,1.15M,0.54%
18-Jul-13,1680.5,1676.75,1688.5,1671.75,1.36M,0.30%
17-Jul-13,1675.5,1671.75,1680.5,1665.75,1.41M,0.25%
16-Jul-13,1671.25,1677.75,1679.5,1666.5,1.17M,-0.37%
15-Jul-13,1677.5,1670,1679.5,1669.75,911.48K,0.43%
12-Jul-13,1670.25,1669,1674.25,1666.25,1.14M,0.01%
11-Jul-13,1670,1658.25,1671.75,1657.5,1.46M,1.30%
10-Jul-13,1648.5,1647,1658.75,1641.25,1.46M,0.18%
9-Jul-13,1645.5,1636.75,1649,1635.75,1.28M,0.61%
8-Jul-13,1635.5,1628.5,1639.5,1626,1.32M,0.51%
5-Jul-13,1627.25,1609,1630.75,1608.25,1.72M,0.30%
4-Jul-13,1622.45,1609.95,1624.15,1609.15,-,0.84%
3-Jul-13,1609,1607,1613,1594,1.03M,0.11%
2-Jul-13,1607.25,1606.75,1618.5,1600.25,1.67M,0.03%
1-Jul-13,1606.75,1600.25,1620.5,1593.25,1.55M,0.47%
28-Jun-13,1599.25,1606.25,1614.5,1594.25,2.14M,-0.45%
27-Jun-13,1606.5,1596.75,1614.25,1594.75,1.60M,0.69%
26-Jun-13,1595.5,1580.25,1601.25,1573,1.73M,0.89%
25-Jun-13,1581.5,1566.5,1587.75,1558.25,2.02M,0.97%
24-Jun-13,1566.25,1583.75,1586.25,1553.25,2.85M,-2.11%
21-Jun-13,1599.93,1590.5,1604.25,1589.5,100.31K,0.59%
20-Jun-13,1590.5,1627.25,1628.75,1583.75,639.74K,-2.39%
19-Jun-13,1629.5,1652.5,1655,1626.25,589.66K,-1.30%
18-Jun-13,1651,1640.75,1654.5,1638,739.74K,0.69%
17-Jun-13,1639.75,1624.5,1646.75,1624,893.73K,0.95%
14-Jun-13,1624.25,1637.75,1640.75,1623.25,1.04M,-0.76%
13-Jun-13,1636.75,1610.75,1639.5,1597.5,2.36M,1.66%
12-Jun-13,1610,1627.5,1638.25,1609.5,2.60M,-1.04%
11-Jun-13,1627,1642,1642.5,1621.5,2.59M,-0.91%
10-Jun-13,1642,1636.5,1648.5,1634.5,1.82M,0.21%
7-Jun-13,1638.5,1622,1644,1618,2.38M,0.97%
6-Jun-13,1622.75,1608.5,1624.25,1596.5,2.80M,0.92%
5-Jun-13,1608,1629.25,1632.25,1605.5,2.65M,-1.43%
4-Jun-13,1631.25,1635.75,1645.75,1621.5,2.17M,-0.31%
3-Jun-13,1636.25,1629.5,1639,1620.75,2.53M,0.45%
31-May-13,1629,1653.75,1658,1626.25,2.56M,-1.48%
30-May-13,1653.5,1646.5,1660.75,1641,1.77M,0.39%
29-May-13,1647,1654.25,1656.75,1638,2.13M,-0.45%
28-May-13,1654.5,1650,1672.75,1644.25,2.09M,0.12%
27-May-13,1652.45,1651.95,1653.95,1644.45,-,0.12%
24-May-13,1650.5,1651.25,1655.25,1634.5,1.95M,0.03%
23-May-13,1650,1657.5,1659,1632.75,2.68M,-0.33%
22-May-13,1655.5,1665.75,1685.75,1646.5,2.97M,-0.60%
21-May-13,1665.5,1663.5,1673.25,1660,1.69M,0.06%
20-May-13,1664.5,1662.5,1670.75,1659.75,1.75M,0.09%
17-May-13,1663,1649.5,1665.75,1648.25,1.92M,0.91%
16-May-13,1648,1655.25,1658.75,1646,1.92M,-0.38%
15-May-13,1654.25,1647.5,1659.75,1642.75,2.12M,0.38%
14-May-13,1648,1630.75,1648.75,1626.5,2.02M,1.06%
13-May-13,1630.75,1625.5,1633.25,1621.5,1.33M,0.08%
10-May-13,1629.5,1626,1631,1620.25,1.64M,0.31%
9-May-13,1624.5,1628.25,1632.25,1620,1.83M,-0.26%
8-May-13,1628.75,1620.75,1629.5,1617,1.59M,0.51%
7-May-13,1620.5,1612.5,1621.75,1609.25,1.51M,0.43%
6-May-13,1613.5,1608.25,1615.25,1607.25,963.96K,0.31%
3-May-13,1608.5,1592.25,1614.25,1589.5,1.94M,1.02%
2-May-13,1592.25,1579.25,1594.25,1578.75,1.65M,0.95%
1-May-13,1577.25,1593.75,1595.5,1576,1.47M,-0.94%
30-Apr-13,1592.25,1588.5,1594.25,1581.25,1.56M,0.25%
29-Apr-13,1588.25,1576.25,1592.25,1573.75,1.23M,0.75%
26-Apr-13,1576.5,1581.5,1582.5,1572.5,1.34M,-0.33%
25-Apr-13,1581.75,1573,1588.25,1570.75,1.60M,0.49%
24-Apr-13,1574,1573.5,1579,1570.75,1.42M,0.03%
23-Apr-13,1573.5,1557.25,1577,1548.75,2.11M,1.12%
22-Apr-13,1556,1548.5,1561,1542.75,1.59M,0.55%
19-Apr-13,1547.5,1537,1550.75,1535.25,1.88M,0.88%
18-Apr-13,1534,1544.5,1553.5,1530.75,2.32M,-0.78%
17-Apr-13,1546,1569.25,1569.5,1538,2.97M,-1.45%
16-Apr-13,1568.75,1542.5,1570.75,1542.25,2.25M,1.64%
15-Apr-13,1543.5,1582.25,1583,1538.75,2.85M,-2.43%
12-Apr-13,1582,1588.25,1589.75,1575,1.81M,-0.36%
11-Apr-13,1587.75,1583.5,1593,1580.75,1.72M,0.32%
10-Apr-13,1582.75,1563.75,1584.5,1561,2.03M,1.25%
9-Apr-13,1563.25,1560.75,1569,1555.5,1.63M,0.26%
8-Apr-13,1559.25,1545.5,1562.75,1543,1.44M,0.86%
5-Apr-13,1546,1554.75,1555.25,1533.25,2.27M,-0.55%
4-Apr-13,1554.5,1548.5,1557.5,1546,2.00M,0.39%
3-Apr-13,1548.5,1566,1567.75,1544,2.27M,-1.02%
2-Apr-13,1564.5,1556.25,1568,1554.25,1.61M,0.55%
1-Apr-13,1556,1563,1565,1552.5,1.14M,-0.43%
28-Mar-13,1562.75,1556.75,1564.5,1549.75,1.63M,0.39%
27-Mar-13,1556.75,1558.25,1560.5,1545.75,1.57M,-0.03%
26-Mar-13,1557.25,1548.25,1558.75,1546.75,1.59M,0.66%
25-Mar-13,1547,1550,1560.5,1539,2.25M,-0.32%
22-Mar-13,1552,1538.5,1554,1535,1.58M,0.84%
21-Mar-13,1539,1549.5,1550.75,1536.5,1.90M,-0.65%
20-Mar-13,1549,1539.25,1555.75,1536.5,1.80M,0.44%
19-Mar-13,1542.25,1547.25,1551.25,1531.75,2.55M,-0.29%
18-Mar-13,1546.75,1544,1552.5,1529.5,2.19M,-0.66%
15-Mar-13,1557.08,1561.25,1565,1559.75,66.57K,-0.33%
14-Mar-13,1562.25,1556.5,1563.5,1555,368.21K,0.40%
13-Mar-13,1556,1553,1557,1548,505.43K,0.23%
12-Mar-13,1552.5,1556.75,1557,1547.5,795.04K,-0.22%
11-Mar-13,1556,1547.25,1557.25,1545.5,755.67K,0.42%
8-Mar-13,1549.5,1542.75,1553.5,1540.25,1.14M,0.44%
7-Mar-13,1542.75,1539.75,1545.5,1537.5,1.67M,0.24%
6-Mar-13,1539,1539,1544.75,1537,2.09M,0.13%
5-Mar-13,1537,1526.75,1542.75,1524.5,2.37M,0.74%
4-Mar-13,1525.75,1514.75,1527.5,1507,1.98M,0.61%
1-Mar-13,1516.5,1512.5,1519,1499.5,2.55M,0.21%
28-Feb-13,1513.25,1516.25,1524.5,1508.75,2.20M,-0.16%
27-Feb-13,1515.75,1493.25,1519.25,1490,2.46M,1.56%
26-Feb-13,1492.5,1485.5,1497.75,1482.75,2.93M,0.35%
25-Feb-13,1487.25,1515.5,1524.5,1481.75,3.09M,-1.80%
22-Feb-13,1514.5,1502.25,1515,1502,1.76M,0.90%
21-Feb-13,1501,1507.75,1509.75,1495,2.51M,-0.40%
20-Feb-13,1507,1528.75,1530,1506.5,2.02M,-1.37%
19-Feb-13,1528,1516,1529,1515.25,1.50M,0.73%
15-Feb-13,1517,1518.75,1521.75,1511.25,1.73M,-0.10%
14-Feb-13,1518.5,1516.25,1520.75,1510,1.37M,0.08%
13-Feb-13,1517.25,1517.5,1522,1513,1.27M,0.07%
12-Feb-13,1516.25,1512.5,1519,1508.5,1.26M,0.21%
11-Feb-13,1513,1513.5,1517,1509.75,1.23M,0.03%
8-Feb-13,1512.5,1505,1515,1503.75,1.43M,0.48%
7-Feb-13,1505.25,1507.25,1511,1494.5,1.96M,-0.10%
6-Feb-13,1506.75,1507.25,1510.25,1499,1.75M,0.05%
5-Feb-13,1506,1492.5,1511,1492.25,1.74M,0.84%
4-Feb-13,1493.5,1508,1508.5,1490.25,1.77M,-0.88%
1-Feb-13,1506.75,1496,1510.5,1495.75,1.78M,0.90%
31-Jan-13,1493.25,1494.25,1500,1491.25,1.64M,-0.13%
30-Jan-13,1495.25,1505,1506,1493.5,1.80M,-0.65%
29-Jan-13,1505,1495.5,1505.75,1491,1.50M,0.53%
28-Jan-13,1497,1495.75,1500,1491.25,1.21M,0.08%
25-Jan-13,1495.75,1487.75,1499.25,1486.75,1.59M,0.27%
24-Jan-13,1491.75,1483.25,1497.75,1482.75,1.83M,0.10%
23-Jan-13,1490.25,1490.5,1491.25,1484.5,1.19M,0.05%
22-Jan-13,1489.5,1478,1491.5,1475,1.47M,0.71%
18-Jan-13,1479,1475.5,1481,1470.5,1.49M,0.22%
17-Jan-13,1475.75,1465,1480.5,1460.5,1.75M,0.70%
16-Jan-13,1465.5,1467,1469,1460,1.23M,0.02%
15-Jan-13,1465.25,1465,1468.25,1456.5,1.32M,0.07%
14-Jan-13,1464.25,1466.75,1471.25,1460.25,1.17M,-0.20%
11-Jan-13,1467.25,1469.75,1471.5,1462.25,1.15M,0.02%
10-Jan-13,1467,1456.5,1470.25,1454.75,1.54M,0.77%
9-Jan-13,1455.75,1451.5,1459.5,1451.25,1.19M,0.24%
8-Jan-13,1452.25,1456.75,1457,1446,1.37M,-0.24%
7-Jan-13,1455.75,1460.25,1460.75,1450.75,1.20M,-0.14%
4-Jan-13,1457.75,1454,1463,1451.25,1.51M,0.29%
3-Jan-13,1453.5,1456,1460.5,1450,1.60M,-0.24%
2-Jan-13,1457,1443,1458,1438.25,1.94M,2.61%
31-Dec-12,1420,1388.25,1425.75,1383.5,1.48M,2.60%
28-Dec-12,1384,1413.25,1416.75,1382.25,1.06M,-1.90%
27-Dec-12,1410.75,1413.25,1418.5,1396,1.47M,-0.19%
26-Dec-12,1413.5,1424,1425.5,1410.75,578.18K,-0.44%
24-Dec-12,1419.75,1424.25,1424.5,1417.5,318.13K,-0.97%
21-Dec-12,1433.59,1445.5,1446.5,1393,73.10K,-0.82%
20-Dec-12,1445.5,1433.5,1446.25,1431.75,343.85K,0.57%
19-Dec-12,1437.25,1445,1450.5,1432.75,505.13K,-0.59%
18-Dec-12,1445.75,1433.75,1448.25,1430.5,875.27K,0.92%
17-Dec-12,1432.5,1421.25,1434.25,1415,856.69K,1.24%
14-Dec-12,1415,1416.75,1425.5,1411.5,1.04M,-0.21%
13-Dec-12,1418,1425.75,1431.5,1415.75,1.95M,-0.65%
12-Dec-12,1427.25,1431.25,1438.75,1425.75,1.83M,-0.30%
11-Dec-12,1431.5,1417.5,1434.25,1415,1.77M,0.79%
10-Dec-12,1420.25,1416,1421,1410.75,1.14M,0.30%
7-Dec-12,1416,1412.25,1422.25,1408.5,1.77M,0.21%
6-Dec-12,1413,1406.5,1413.5,1404,1.38M,0.34%
5-Dec-12,1408.25,1402.75,1414.75,1396.75,2.05M,0.20%
4-Dec-12,1405.5,1406,1411.75,1401.5,1.62M,-0.11%
3-Dec-12,1407,1413.25,1424,1404.5,1.65M,-0.53%
30-Nov-12,1414.5,1411.5,1419.5,1409.75,1.69M,-0.09%
29-Nov-12,1415.75,1406.75,1418.5,1404.5,1.88M,0.62%
28-Nov-12,1407,1397.5,1408.75,1383,2.13M,0.68%
27-Nov-12,1397.5,1404,1407.75,1395.5,1.64M,-0.41%
26-Nov-12,1403.25,1403.25,1405,1395,1.22M,-0.14%
23-Nov-12,1405.25,1389,1407.5,1387.25,913.30K,1.22%
21-Nov-12,1388.25,1386,1389.75,1377,1.07M,0.14%
20-Nov-12,1386.25,1380,1387.5,1374,1.55M,0.27%
19-Nov-12,1382.5,1360.75,1385.75,1360.25,1.74M,1.67%
16-Nov-12,1359.75,1351.5,1360.5,1340.25,2.61M,0.63%
15-Nov-12,1351.25,1354,1359,1345.25,2.42M,-0.13%
14-Nov-12,1353,1373.25,1381.75,1349.5,2.45M,-1.31%
13-Nov-12,1371,1378.25,1386.25,1365.75,1.95M,-0.53%
12-Nov-12,1378.25,1375.25,1381.75,1372.5,1.14M,0.18%
9-Nov-12,1375.75,1375.75,1388,1363.5,2.55M,0.04%
8-Nov-12,1375.25,1390.25,1397.5,1372.5,2.62M,-0.99%
7-Nov-12,1389,1425,1431.75,1384,3.20M,-2.54%
6-Nov-12,1425.25,1411,1429.25,1409.75,1.48M,0.94%
5-Nov-12,1412,1402.75,1415.5,1402.5,1.39M,0.46%
2-Nov-12,1405.5,1423.25,1431.5,1405,2.09M,-1.25%
1-Nov-12,1423.25,1402,1425,1398.5,1.71M,1.17%
31-Oct-12,1406.75,1412.5,1418.25,1400.5,1.78M,-0.05%
30-Oct-12,1407.5,1399.25,1412.25,1393,-,0.00%
29-Oct-12,1407.5,1406.25,1407.5,1397,-,0.00%
26-Oct-12,1407.5,1409.75,1412.5,1394.5,2.09M,-0.05%
25-Oct-12,1408.25,1406.25,1416.75,1399.5,1.81M,0.21%
24-Oct-12,1405.25,1406.5,1415,1401.75,1.76M,-0.11%
23-Oct-12,1406.75,1430.75,1433.25,1402,1.76M,-1.63%
22-Oct-12,1430,1424.5,1431.25,1416.75,1.78M,0.42%
19-Oct-12,1424,1451.25,1453.5,1423.5,2.40M,-1.89%
18-Oct-12,1451.5,1457,1459.75,1447.75,1.81M,-0.38%
17-Oct-12,1457,1449.25,1457.75,1446.25,1.53M,0.53%
16-Oct-12,1449.25,1436,1451.5,1434.5,1.62M,0.96%
15-Oct-12,1435.5,1423.5,1436.5,1416.5,1.53M,0.98%
12-Oct-12,1421.5,1428.25,1434.5,1420,1.62M,-0.49%
11-Oct-12,1428.5,1425.75,1439.25,1421.25,1.59M,0.16%
10-Oct-12,1426.25,1437,1437.75,1425,1.67M,-0.68%
9-Oct-12,1436,1449.75,1454.5,1435.25,1.96M,-0.95%
8-Oct-12,1449.75,1457.25,1457.25,1447.5,961.60K,-0.40%
5-Oct-12,1455.5,1455.75,1466,1451.25,1.68M,-0.02%
4-Oct-12,1455.75,1444,1457.75,1444,1.57M,0.76%
3-Oct-12,1444.75,1440.25,1448.75,1435.5,1.55M,0.26%
2-Oct-12,1441,1436.5,1446,1432.25,1.61M,0.28%
1-Oct-12,1437,1432.75,1451.5,1427.75,1.90M,0.19%
28-Sep-12,1434.25,1441,1443.5,1429,2.10M,-0.47%
27-Sep-12,1441,1427.5,1444.5,1427.5,1.75M,0.98%
26-Sep-12,1427,1436.75,1439.75,1424,1.79M,-0.71%
25-Sep-12,1437.25,1451.75,1457,1435,1.81M,-0.98%
24-Sep-12,1451.5,1450.25,1454.5,1444.75,1.26M,-1.07%
21-Sep-12,1467.17,1460.75,1469.25,1460.25,60.97K,0.46%
20-Sep-12,1460.5,1459.75,1461.75,1450,309.52K,0.07%
19-Sep-12,1459.5,1460,1465.5,1457.75,457.47K,0.02%
18-Sep-12,1459.25,1460.5,1463.25,1455.75,457.47K,-0.10%
17-Sep-12,1460.75,1465.75,1465.75,1457.5,676.51K,-0.34%
14-Sep-12,1465.75,1456.5,1474.75,1456.5,1.29M,0.58%
13-Sep-12,1457.25,1438.25,1464.25,1435,2.60M,1.23%
12-Sep-12,1439.5,1430.5,1440.25,1428.5,1.73M,0.63%
11-Sep-12,1430.5,1425.5,1437.5,1421.5,1.43M,0.28%
10-Sep-12,1426.5,1436.75,1438,1425.75,1.10M,-0.82%
7-Sep-12,1438.25,1431,1438.75,1430.5,1.47M,0.51%
6-Sep-12,1431,1403.5,1432.25,1403.25,2.04M,1.96%
5-Sep-12,1403.5,1406.25,1408.25,1397.25,1.43M,-0.18%
4-Sep-12,1406,1406.25,1409.5,1394.5,1.68M,0.07%
31-Aug-12,1405,1397,1412.25,1395.5,2.05M,0.57%
30-Aug-12,1397,1407,1407.75,1395.25,1.22M,-0.73%
29-Aug-12,1407.25,1407.25,1412.5,1404.75,959.75K,-0.04%
28-Aug-12,1407.75,1408.25,1412,1403.25,1.21M,-0.04%
27-Aug-12,1408.25,1410,1416,1407,932.10K,-0.11%
24-Aug-12,1409.75,1399.75,1412,1395.25,1.57M,0.70%
23-Aug-12,1400,1412.25,1418,1398,1.59M,-0.87%
22-Aug-12,1412.25,1412.75,1414.25,1404.25,1.68M,-0.02%
21-Aug-12,1412.5,1414.75,1424.75,1408,1.73M,-0.16%
20-Aug-12,1414.75,1415,1418,1409.5,1.11M,-0.04%
17-Aug-12,1415.25,1413.75,1416.75,1410.75,1.14M,0.16%
16-Aug-12,1413,1403.5,1415.5,1401.75,1.50M,0.68%
15-Aug-12,1403.5,1401.25,1405.75,1397,1.10M,0.14%
14-Aug-12,1401.5,1402,1409.5,1397.25,1.44M,-0.07%
13-Aug-12,1402.5,1400.5,1404,1394.25,1.20M,0.00%
10-Aug-12,1402.5,1400.25,1402.75,1392,1.25M,0.14%
9-Aug-12,1400.5,1398.5,1403.75,1393.75,1.18M,0.16%
8-Aug-12,1398.25,1396.5,1400.25,1390.5,1.23M,0.09%
7-Aug-12,1397,1390,1403.25,1387.5,1.46M,0.50%
6-Aug-12,1390,1390.25,1395.75,1387.25,1.17M,0.07%
3-Aug-12,1389,1362.25,1390.5,1360,1.95M,1.98%
2-Aug-12,1362,1370,1383,1349.25,2.84M,-0.62%
1-Aug-12,1370.5,1372,1381.5,1367.75,1.80M,-0.29%
31-Jul-12,1374.5,1380,1386.5,1371,1.77M,-0.43%
30-Jul-12,1380.5,1379.25,1387.5,1375.75,1.49M,-0.14%
27-Jul-12,1382.5,1354.75,1385,1352.75,2.50M,2.05%
26-Jul-12,1354.75,1334.75,1358.75,1327.75,2.28M,1.48%
25-Jul-12,1335,1331,1340,1321.25,1.84M,0.41%
24-Jul-12,1329.5,1343.75,1346.5,1323.75,2.12M,-1.06%
23-Jul-12,1343.75,1355.5,1356.75,1332,2.08M,-1.07%
20-Jul-12,1358.25,1371.5,1372,1357,1.80M,-1.00%
19-Jul-12,1372,1367.25,1376,1366,1.74M,0.35%
18-Jul-12,1367.25,1358.5,1370.5,1352.5,1.80M,0.64%
17-Jul-12,1358.5,1347.25,1360.5,1339.25,1.97M,0.82%
16-Jul-12,1347.5,1351.25,1352.5,1343,1.55M,-0.31%
13-Jul-12,1351.75,1329.25,1353.25,1328.75,1.76M,1.69%
12-Jul-12,1329.25,1336.5,1339.5,1319.75,1.90M,-0.52%
11-Jul-12,1336.25,1335,1342.5,1327.75,1.91M,0.06%
10-Jul-12,1335.5,1349,1356.5,1330.5,2.02M,-1.02%
9-Jul-12,1349.25,1349.25,1350.25,1341,1.47M,-0.18%
6-Jul-12,1351.75,1361.5,1364,1342.25,1.96M,-0.72%
5-Jul-12,1361.5,1366.5,1375,1357,1.89M,-0.48%
3-Jul-12,1368,1358.25,1369.5,1355.25,1.05M,0.77%
2-Jul-12,1357.5,1358.75,1362.25,1349.5,1.69M,0.07%
29-Jun-12,1356.5,1322,1359.5,1316,2.49M,2.57%
28-Jun-12,1322.5,1325.75,1327.75,1306.75,2.29M,-0.23%
27-Jun-12,1325.5,1315.75,1328.5,1312,1.62M,0.76%
26-Jun-12,1315.5,1306.75,1318,1303.25,1.81M,0.69%
25-Jun-12,1306.5,1325.5,1326.5,1302.5,1.84M,-1.53%
22-Jun-12,1326.75,1318.5,1331.75,1318.25,1.86M,0.64%
21-Jun-12,1318.25,1350.75,1353.25,1317.5,2.71M,-2.41%
20-Jun-12,1350.75,1350,1355.5,1338.75,2.36M,0.02%
19-Jun-12,1350.5,1340.75,1357,1336.5,1.77M,0.71%
18-Jun-12,1341,1345.25,1347.5,1327.25,2.07M,0.34%
15-Jun-12,1336.47,1332.25,1339.75,1331.25,72.96K,0.26%
14-Jun-12,1333,1315.75,1334.5,1311.75,485.34K,1.33%
13-Jun-12,1315.5,1326.25,1327.75,1310.25,511.48K,-0.85%
12-Jun-12,1326.75,1307.5,1327.25,1303.75,817.73K,1.51%
11-Jun-12,1307,1342,1349,1306.25,1.17M,-1.64%
8-Jun-12,1328.75,1316.25,1329.5,1305.5,1.33M,0.91%
7-Jun-12,1316.75,1315.25,1329.5,1312,2.58M,0.10%
6-Jun-12,1315.5,1285.25,1315.75,1283,2.84M,2.37%
5-Jun-12,1285,1273.25,1286.75,1267.5,2.04M,0.94%
4-Jun-12,1273,1275,1281.5,1262,2.34M,-0.08%
1-Jun-12,1274,1306.25,1307.5,1273.5,3.28M,-2.69%
31-May-12,1309.25,1309,1319,1297.25,2.75M,0.06%
30-May-12,1308.5,1333.5,1334.25,1308,2.31M,-1.87%
29-May-12,1333.5,1322,1334.25,1317.5,2.24M,1.41%
25-May-12,1315,1322.5,1329.75,1312,1.52M,-0.57%
24-May-12,1322.5,1315.75,1323.5,1306,2.17M,0.51%
23-May-12,1315.75,1315.5,1319,1294,2.56M,0.08%
22-May-12,1314.75,1315.25,1326.5,1307.5,2.45M,-0.08%
21-May-12,1315.75,1291.75,1316,1287.25,2.05M,1.94%
18-May-12,1290.75,1302,1310.5,1289.75,2.82M,-0.81%
17-May-12,1301.25,1323,1330.75,1300.5,2.91M,-1.61%
16-May-12,1322.5,1328.75,1339.75,1320.75,2.28M,-0.43%
15-May-12,1328.25,1334.5,1347,1325.5,2.40M,-0.43%
14-May-12,1334,1346,1351,1333.25,1.91M,-1.19%
11-May-12,1350,1357.5,1363.25,1344,1.84M,-0.55%
10-May-12,1357.5,1351.25,1363.75,1345.75,1.84M,0.48%
9-May-12,1351,1359,1360.75,1339.25,2.52M,-0.55%
8-May-12,1358.5,1365.25,1368,1343.75,2.31M,-0.53%
7-May-12,1365.75,1354,1370.25,1342.5,1.61M,0.24%
4-May-12,1362.5,1386.5,1389,1361.5,2.08M,-1.70%
3-May-12,1386,1397.5,1402.75,1384.5,1.76M,-0.82%
2-May-12,1397.5,1400.5,1404.75,1389.25,1.68M,-0.21%
1-May-12,1400.5,1394.25,1411.75,1391.25,1.31M,0.50%
30-Apr-12,1393.5,1400.25,1402.5,1389.75,1.32M,-0.36%
27-Apr-12,1398.5,1396.75,1403,1386.5,1.62M,0.13%
26-Apr-12,1396.75,1387.25,1398.25,1381,1.67M,0.68%
25-Apr-12,1387.25,1370.75,1387.75,1369.5,1.83M,1.26%
24-Apr-12,1370,1363,1371.25,1361,1.44M,0.53%
23-Apr-12,1362.75,1372.25,1374.75,1354,1.85M,-0.91%
20-Apr-12,1375.25,1373.75,1383.25,1371.25,1.81M,0.20%
19-Apr-12,1372.5,1378.75,1390,1365.5,2.63M,-0.42%
18-Apr-12,1378.25,1383.75,1386.75,1377.75,1.85M,-0.38%
17-Apr-12,1383.5,1364.25,1388.75,1359.25,1.85M,1.43%
16-Apr-12,1364,1366,1375.25,1360.5,1.96M,-0.07%
13-Apr-12,1365,1385.75,1388.5,1363.75,1.94M,-1.52%
12-Apr-12,1386,1364.25,1386.25,1363.25,1.85M,1.61%
11-Apr-12,1364,1357.75,1370.5,1357.5,1.74M,0.52%
10-Apr-12,1357,1374.25,1380.75,1352.5,2.52M,-1.31%
9-Apr-12,1375,1375,1382.75,1371.75,1.08M,-1.10%
6-Apr-12,1390.25,1390.5,1394.75,1372,-,0.00%
5-Apr-12,1390.25,1393.25,1397.75,1384,1.54M,-0.22%
4-Apr-12,1393.25,1409,1409,1388.5,1.83M,-1.10%
3-Apr-12,1408.75,1412,1414.25,1399.5,1.67M,-0.27%
2-Apr-12,1412.5,1407.25,1417.75,1399,1.72M,0.66%
30-Mar-12,1403.25,1398,1406.25,1395.75,1.62M,0.36%
29-Mar-12,1398.25,1399.5,1404,1386.25,1.83M,-0.14%
28-Mar-12,1400.25,1406.25,1412.25,1392,1.76M,-0.44%
27-Mar-12,1406.5,1415,1419.75,1406,1.25M,-0.60%
26-Mar-12,1415,1393.75,1415.5,1392.5,1.46M,1.51%
23-Mar-12,1394,1389,1395.25,1380.5,1.56M,0.36%
22-Mar-12,1389,1397.75,1400.75,1382.5,1.68M,-0.61%
21-Mar-12,1397.5,1400,1405.75,1394.25,1.53M,-0.18%
20-Mar-12,1400,1404,1405,1391.75,1.58M,-0.28%
19-Mar-12,1404,1397.25,1408,1393.5,1.52M,-0.08%
16-Mar-12,1405.11,1401.5,1406.25,1400,48.06K,0.24%
15-Mar-12,1401.75,1394,1403,1390.5,354.75K,0.54%
14-Mar-12,1394.25,1396.5,1399.75,1390,511.16K,-0.14%
13-Mar-12,1396.25,1372.5,1397,1371.5,1.03M,1.73%
12-Mar-12,1372.5,1372.75,1372.75,1366,905.37K,0.00%
9-Mar-12,1372.5,1366.25,1374.5,1363.25,904.65K,0.44%
8-Mar-12,1366.5,1352.75,1368.5,1350.5,1.83M,1.02%
7-Mar-12,1352.75,1341.5,1354.25,1341.25,1.89M,0.80%
6-Mar-12,1342,1364,1365.75,1338.5,2.45M,-1.65%
5-Mar-12,1364.5,1367.25,1369.5,1358,1.54M,-0.31%
2-Mar-12,1368.75,1374.5,1377,1365,1.46M,-0.42%
1-Mar-12,1374.5,1362.25,1375.25,1358.75,1.97M,0.73%
29-Feb-12,1364.5,1371.25,1377.25,1356.75,2.28M,-0.51%
28-Feb-12,1371.5,1367.25,1373.75,1364.5,1.54M,0.31%
27-Feb-12,1367.25,1363.25,1370.75,1353,1.66M,0.29%
24-Feb-12,1363.25,1363,1368.5,1361.5,1.17M,0.02%
23-Feb-12,1363,1356,1363.75,1350.25,1.60M,0.52%
22-Feb-12,1356,1359.75,1364,1353,1.44M,-0.29%
21-Feb-12,1360,1366.75,1369.5,1355.75,1.58M,0.02%
17-Feb-12,1359.75,1354.75,1361.25,1353,1.25M,0.37%
16-Feb-12,1354.75,1341.75,1357.25,1334.25,1.96M,0.93%
15-Feb-12,1342.25,1354.8,1358,1338,2.28M,-0.41%
14-Feb-12,1347.75,1349.25,1352,1337.75,1.74M,-0.09%
13-Feb-12,1349,1347.25,1352.25,1342.75,1.24M,0.63%
10-Feb-12,1340.5,1348,1348.25,1333.75,1.71M,-0.57%
